H9BRP4	H9BRP4_STAAU	unreviewed	Putative HTH-type transcriptional regulator SarS (SarU) (Staphylococcal accessory regulator-like protein SarU SarH2)	HMPREF3211_01813 SAJPND4_02496	Staphylococcus aureus	258
A0A151G7E8	A0A151G7E8_LACPN	unreviewed	Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	serS sarS AYO51_04325 BIZ32_02085 E3O64_02315 E3U93_02320 J8138_08355 Lp19_0184 LPJSA22_00436 Nizo2802_2590 SN35N_1179	Lactiplantibacillus plantarum (Lactobacillus plantarum)	423
A0A288QUE2	A0A288QUE2_9LACO	unreviewed	Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	sarS serS DFP99_0985 WSWS_00067	Weissella soli	427
A0A1B1NMQ0	A0A1B1NMQ0_9VIBR	unreviewed	Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	sarS serS VSF3289_02125 VSVS05_01786 VSVS12_01213	Vibrio scophthalmi	435
A0A2L2X4S6	A0A2L2X4S6_9BACT	unreviewed	Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	sars serS tpqmel_0423	Candidatus Gastranaerophilus sp. (ex Termes propinquus)	421
A0A5E6MEC7	A0A5E6MEC7_9BACT	unreviewed	Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	SARS serS MAMC_01693	Methylacidimicrobium cyclopophantes	423
A0A2R3SUN8	A0A2R3SUN8_SARS	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab) (Fragment)		Bat SARS-like coronavirus	145
A0A6M3A263	A0A6M3A263_SARS	unreviewed	RNA-dependent RNA polymerase (Fragment)	RdRp	Bat SARS-like coronavirus	126
A0A2D1PX36	A0A2D1PX36_SARS	unreviewed	ORF3b		Bat SARS-like coronavirus	114
R9QTH1	R9QTH1_SARS	unreviewed	ORF3 protein		Bat coronavirus Rp/Shaanxi2011	274
Q6SRM4	Q6SRM4_SARS	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	SARS coronavirus TW-KC3	143
Q6SRS5	Q6SRS5_SARS	unreviewed	Accessory protein 7a		SARS coronavirus TW-YM2	122
Q3I5K7	Q3I5K7_SARS	unreviewed	ORF8		Bat SARS CoV Rm1/2004	121
A0A220F1M9	A0A220F1M9_9NIDO	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab) (Fragment)		Bat coronavirus	458
Q6SRD8	Q6SRD8_SARS	unreviewed	Replicase 1B (Fragment)		SARS coronavirus TW-KC1	312
Q3S2E4	Q3S2E4_SARS	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)		SARS coronavirus ZJ0301	7073
Q4JDP8	Q4JDP8_SARS	unreviewed	Accessory protein 7a		SARS coronavirus B039	122
Q3S2B9	Q3S2B9_SARS	unreviewed	Accessory protein 7a		SARS coronavirus ZJ0301	122
Q3S2E2	Q3S2E2_SARS	unreviewed	Uncharacterized protein 1c		SARS coronavirus ZJ0301	163
Q4JDR8	Q4JDR8_SARS	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)		SARS coronavirus A022	7073
A0A8E6HS68	A0A8E6HS68_9BETC	unreviewed	ORF1a protein		Bat SARS-like coronavirus Khosta-1	4361
Q6RCX2	Q6RCX2_SARS	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	SARS coronavirus TW8	221
G5DGB4	G5DGB4_9ALPC	unreviewed	S protein (Fragment)		Feline coronavirus	120
D5HJQ8	D5HJQ8_BCHK3	unreviewed	Uncharacterized protein		Bat SARS coronavirus HKU3-4	121
A0A0K1Z074	A0A0K1Z074_SARS	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Bat SARS-like coronavirus YNLF_31C	1241
A0A0C4G617	A0A0C4G617_9BETC	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab) (Fragment)		Betacoronavirus BtCoV/Rhi_fer/FR0711-B11/FRA/2011	305
D3GE13	D3GE13_CVHNL	unreviewed	Spike glycoprotein (Fragment)	S	Human coronavirus NL63 (HCoV-NL63)	195
B2KKT8	B2KKT8_CVHNL	unreviewed	Spike protein (Fragment)		Human coronavirus NL63 (HCoV-NL63)	134
B2KKT5	B2KKT5_CVHNL	unreviewed	Spike protein (Fragment)		Human coronavirus NL63 (HCoV-NL63)	134
Q6QJ38	Q6QJ38_SARS	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	SARS coronavirus BJ01	221
A0A2P9JC14	A0A2P9JC14_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	117
Q6SRG4	Q6SRG4_SARS	unreviewed	Spike glycoprotein (Fragment)		SARS coronavirus TW-GD1	446
B2KKR8	B2KKR8_CVHNL	unreviewed	Spike protein (Fragment)		Human coronavirus NL63 (HCoV-NL63)	134
B2KKT7	B2KKT7_CVHNL	unreviewed	Spike protein (Fragment)		Human coronavirus NL63 (HCoV-NL63)	134
A0A2P9JBZ9	A0A2P9JBZ9_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	112
A0A2P9JC24	A0A2P9JC24_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	114
A0A2P9JC02	A0A2P9JC02_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	58
A0A8F1CWH3	A0A8F1CWH3_9ALPC	unreviewed	Nucleocapsid protein	N	Alphacoronavirus sp.	403
A0A4Y6GMF2	A0A4Y6GMF2_9BETC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Coronavirus BtRs-BetaCoV/YN2018A	221
Q3S2D5	Q3S2D5_SARS	unreviewed	Putative transmembrane protein 1j		SARS coronavirus ZJ0301	56
A0A0U1WHH3	A0A0U1WHH3_SARS	unreviewed	Accessory protein 7b		BtRf-BetaCoV/HeB2013	44
A0A8F1CWZ8	A0A8F1CWZ8_9ALPC	unreviewed	Nonstructural protein 7	NS7	Alphacoronavirus sp.	80
A0A7U3VI77	A0A7U3VI77_9BETC	unreviewed	Spike glycoprotein	S	Bat coronavirus RacCS271	1227
Q3S2D4	Q3S2D4_SARS	unreviewed	Uncharacterized protein 1k		SARS coronavirus ZJ0301	60
C1J1F1	C1J1F1_CVH22	unreviewed	Spike protein (Fragment)	S	Human coronavirus 229E (HCoV-229E)	95
Q6UPD4	Q6UPD4_SARS	unreviewed	Nucleoprotein (Nucleocapsid protein) (NC) (Protein N)	NP N	SARS coronavirus HB	422
D0EYJ8	D0EYJ8_9NIDO	unreviewed	RNA-dependent RNA polymerase (Fragment)	Orf1B	Kenya bat coronavirus BtKY24	40
Q6RCX0	Q6RCX0_SARS	unreviewed	Accessory protein 7a		SARS coronavirus TW8	122
B2KKS1	B2KKS1_CVHNL	unreviewed	Spike protein (Fragment)		Human coronavirus NL63 (HCoV-NL63)	134
D3GE04	D3GE04_CVHNL	unreviewed	Spike glycoprotein (Fragment)	S	Human coronavirus NL63 (HCoV-NL63)	162
Q4JDP6	Q4JDP6_SARS	unreviewed	Uncharacterized protein		SARS coronavirus B039	122
A0A8F0ZUD3	A0A8F0ZUD3_9ALPC	unreviewed	Nucleocapsid protein	N	Alphacoronavirus sp.	375
A0A2P9JC30	A0A2P9JC30_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	131
A0A2P9JC34	A0A2P9JC34_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	58
A0A2P9JC03	A0A2P9JC03_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	58
A0A7U3VH12	A0A7U3VH12_9BETC	unreviewed	ORF10	ORF10	Bat coronavirus RacCS271	20
C4P6R5	C4P6R5_SARS	unreviewed	Uncharacterized protein		SARS coronavirus P2	39
A0A6B9WDP7	A0A6B9WDP7_SARS	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Bat coronavirus RaTG13	221
Q6RCW9	Q6RCW9_SARS	unreviewed	Nucleoprotein (Nucleocapsid protein) (NC) (Protein N)	N	SARS coronavirus TW8	422
Q6JH38	Q6JH38_SARS	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	SARS coronavirus Sino3-11	1255
A0A2P9JBZ4	A0A2P9JBZ4_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	110
A0A2P9JC33	A0A2P9JC33_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	58
A0A0U1WHH0	A0A0U1WHH0_SARS	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	BtRf-BetaCoV/HeB2013	1241
A0A0K1Z034	A0A0K1Z034_SARS	unreviewed	Uncharacterized protein	orf8	Bat SARS-like coronavirus YNLF_31C	122
Q6RD33	Q6RD33_SARS	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)		SARS coronavirus TW3	7073
A0A2P9JC36	A0A2P9JC36_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	58
A0A3S6GS72	A0A3S6GS72_SARS	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	orf1ab	Severe acute respiratory syndrome coronavirus (SARS-CoV)	7050
A0A7R6WCG4	A0A7R6WCG4_SARS	unreviewed	ORF10 protein	ORF10	Severe acute respiratory syndrome coronavirus (SARS-CoV)	38
Q5DIC0	Q5DIC0_SARS	unreviewed	Accessory protein 6 (Non-structural protein 6)		SARS coronavirus WH20	63
Q6RD08	Q6RD08_SARS	unreviewed	Uncharacterized protein		SARS coronavirus TW5	274
Q1EFN9	Q1EFN9_SARS	unreviewed	Accessory protein 7a		SARS coronavirus BJ162	122
B2KKS3	B2KKS3_CVHNL	unreviewed	Spike protein (Fragment)		Human coronavirus NL63 (HCoV-NL63)	134
D3GE15	D3GE15_CVHNL	unreviewed	Spike glycoprotein (Fragment)	S	Human coronavirus NL63 (HCoV-NL63)	195
A0A8F0ZXX3	A0A8F0ZXX3_9ALPC	unreviewed	Spike glycoprotein	S	Alphacoronavirus sp.	1353
A0A8F1CXN2	A0A8F1CXN2_9ALPC	unreviewed	Nonstructural protein 9	NS9	Alphacoronavirus sp.	105
A0A8F0ZWJ5	A0A8F0ZWJ5_9ALPC	unreviewed	Nonstructural protein 3	NS3	Alphacoronavirus sp.	222
A0A8F1CXS0	A0A8F1CXS0_9ALPC	unreviewed	Spike glycoprotein	S	Alphacoronavirus sp.	1137
A0A8F0ZV32	A0A8F0ZV32_9ALPC	unreviewed	Spike glycoprotein	S	Alphacoronavirus sp.	1350
C4P6R8	C4P6R8_SARS	unreviewed	Accessory protein 9b (ORF-9b) (Protein 9b)		SARS coronavirus P2	98
C4P6Q9	C4P6Q9_SARS	unreviewed	Uncharacterized protein		SARS coronavirus P2	154
C4P6R7	C4P6R7_SARS	unreviewed	Nucleoprotein (Nucleocapsid protein) (NC) (Protein N)	N	SARS coronavirus P2	422
A0A2P9JBZ3	A0A2P9JBZ3_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	131
A0A0C4G634	A0A0C4G634_9BETC	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab) (Fragment)		Betacoronavirus BtCoV/Rhi_hip/Slo57/SLO/2009	288
A0A7U3VI78	A0A7U3VI78_9BETC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Bat coronavirus RacCS271	221
A0A2R3SUT0	A0A2R3SUT0_SARS	unreviewed	RNA-dependent RNA polymerase (Fragment)		Bat SARS-like coronavirus	136
A0A6M3A308	A0A6M3A308_SARS	unreviewed	RNA-dependent RNA polymerase (Fragment)	RdRp	Bat SARS-like coronavirus	134
A0A2D1PXC3	A0A2D1PXC3_SARS	unreviewed	ORF3a		Bat SARS-like coronavirus	274
A0A2D1PX55	A0A2D1PX55_SARS	unreviewed	Nucleoprotein (Nucleocapsid protein) (NC) (Protein N)	N	Bat SARS-like coronavirus	422
A0A6M3A2E4	A0A6M3A2E4_SARS	unreviewed	RNA-dependent RNA polymerase (Fragment)	RdRp	Bat SARS-like coronavirus	125
A0A2R3SUY4	A0A2R3SUY4_SARS	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab) (Fragment)		Bat SARS-like coronavirus	142
A0A2D1PX53	A0A2D1PX53_SARS	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)		Bat SARS-like coronavirus	7073
A0A2D1PX45	A0A2D1PX45_SARS	unreviewed	ORF8b		Bat SARS-like coronavirus	92
Q3S2C7	Q3S2C7_SARS	unreviewed	Uncharacterized protein 2f		SARS coronavirus ZJ0301	52
A0A0U1WHK0	A0A0U1WHK0_SARS	unreviewed	Accessory protein 7b		BtRs-BetaCoV/GX2013	44
A0A8F1CWI7	A0A8F1CWI7_9ALPC	unreviewed	Nucleocapsid protein	N	Alphacoronavirus sp.	436
A0A8F0ZUD5	A0A8F0ZUD5_9ALPC	unreviewed	Envelope protein	E	Alphacoronavirus sp.	76
A0A6B9WI44	A0A6B9WI44_SARS	unreviewed	Accessory protein 7a	NS7a	Bat coronavirus RaTG13	121
A0A8E6MAB4	A0A8E6MAB4_9BETC	unreviewed	Membrane protein	M	Bat SARS-like coronavirus Khosta-1	221
Q6UUW1	Q6UUW1_SARS	unreviewed	Nucleoprotein (Nucleocapsid protein) (NC) (Protein N)	NP N	SARS coronavirus HPZ-2003	422
Q5DIC6	Q5DIC6_SARS	unreviewed	Orf1a polyprotein		SARS coronavirus WH20	4382
A0A0U1UYY6	A0A0U1UYY6_SARS	unreviewed	Uncharacterized protein		BtRs-BetaCoV/GX2013	122
A0A0U1WJY5	A0A0U1WJY5_SARS	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	BtRs-BetaCoV/GX2013	221
D3GE12	D3GE12_CVHNL	unreviewed	Spike glycoprotein (Fragment)	S	Human coronavirus NL63 (HCoV-NL63)	201
Q4JDR5	Q4JDR5_SARS	unreviewed	Orf4		SARS coronavirus A022	154
Q202G8	Q202G8_SARS	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus (SARS-CoV)	1255
A0A2P9JC11	A0A2P9JC11_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	131
A0A4Y6GM94	A0A4Y6GM94_9BETC	unreviewed	Envelope small membrane protein (E protein) (sM protein)	E	Coronavirus BtRs-BetaCoV/YN2018A	76
Q1EFP7	Q1EFP7_SARS	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)		SARS coronavirus BJ162	7073
Q1EFP4	Q1EFP4_SARS	unreviewed	Uncharacterized protein 1		SARS coronavirus BJ162	274
U5WL70	U5WL70_9NIDO	unreviewed	Spike protein (Fragment)	S	Bat SARS-like coronavirus Rs3369	243
A0A8F0ZUI0	A0A8F0ZUI0_9ALPC	unreviewed	Nonstructural protein 3	NS3	Alphacoronavirus sp.	218
A0A8F0ZVG4	A0A8F0ZVG4_9ALPC	unreviewed	Nucleocapsid protein	N	Alphacoronavirus sp.	375
F1DB22	F1DB22_9ALPC	unreviewed	Envelope small membrane protein (E protein) (sM protein)	E	Chaerephon bat coronavirus/Kenya/KY22/2006	74
A0A2P9JC20	A0A2P9JC20_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	131
A0A2P9JC08	A0A2P9JC08_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	109
B8Q8V6	B8Q8V6_SARS	unreviewed	Accessory protein 9b (ORF-9b) (Protein 9b)		SARS coronavirus BJ182-8	98
F1DB24	F1DB24_9ALPC	unreviewed	Nucleoprotein	N	Chaerephon bat coronavirus/Kenya/KY22/2006	420
B2KKS2	B2KKS2_CVHNL	unreviewed	Spike protein (Fragment)		Human coronavirus NL63 (HCoV-NL63)	134
C4P6R2	C4P6R2_SARS	unreviewed	Accessory protein 6 (Non-structural protein 6)		SARS coronavirus P2	63
A0A023PUR2	A0A023PUR2_SARS	unreviewed	Accessory protein 9b (ORF-9b) (Protein 9b)		Rhinolophus affinis coronavirus	98
F1DB06	F1DB06_9ALPC	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab) (Fragment)	ORF1ab	Miniopterus bat coronavirus/Kenya/KY27/2006	2681
A0A0U1UZ55	A0A0U1UZ55_SARS	unreviewed	Uncharacterized protein		BtRs-BetaCoV/GX2013	274
D3GE14	D3GE14_CVHNL	unreviewed	Spike glycoprotein (Fragment)	S	Human coronavirus NL63 (HCoV-NL63)	194
A0A8F0ZVC6	A0A8F0ZVC6_9ALPC	unreviewed	Membrane protein	M	Alphacoronavirus sp.	227
B2KKT2	B2KKT2_CVHNL	unreviewed	Spike protein (Fragment)		Human coronavirus NL63 (HCoV-NL63)	134
A0A2P9JC12	A0A2P9JC12_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	116
Q5DIC4	Q5DIC4_SARS	unreviewed	Uncharacterized protein 1		SARS coronavirus WH20	274
D5HJR0	D5HJR0_BCHK3	unreviewed	Accessory protein 9b (ORF-9b) (Protein 9b)	N	Bat SARS coronavirus HKU3-4	97
Q6RD07	Q6RD07_SARS	unreviewed	Uncharacterized protein		SARS coronavirus TW5	154
A0A2P9JBZ6	A0A2P9JBZ6_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	131
A0A8F0ZU76	A0A8F0ZU76_9ALPC	unreviewed	Membrane protein	M	Alphacoronavirus sp.	244
A0A2P9JBY9	A0A2P9JBY9_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	131
Q4JDP1	Q4JDP1_SARS	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	SARS coronavirus A013	1255
F1DB20	F1DB20_9ALPC	unreviewed	Spike protein	S	Chaerephon bat coronavirus/Kenya/KY22/2006	1356
Q6SRK6	Q6SRK6_SARS	unreviewed	ORF3 (Fragment)		SARS coronavirus TW-GD5	12
D0EYK0	D0EYK0_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	Orf1B	Miniopterus bat coronavirus/Kenya/KY27/2006	40
Q6RD27	Q6RD27_SARS	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	SARS coronavirus TW3	221
A0A2P9JBZ7	A0A2P9JBZ7_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	131
A0A8F1CXF0	A0A8F1CXF0_9ALPC	unreviewed	Nonstructural protein 9	NS9	Alphacoronavirus sp.	102
A0A2P9JC22	A0A2P9JC22_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	115
A0A2P9JC21	A0A2P9JC21_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	131
D5HJZ9	D5HJZ9_BCHK3	unreviewed	Nucleoprotein (Nucleocapsid protein) (NC) (Protein N)	N	Bat SARS coronavirus HKU3-12	421
Q3S2B4	Q3S2B4_SARS	unreviewed	Accessory protein 9b (ORF-9b) (Protein 9b)		SARS coronavirus ZJ0301	98
Q4JDR4	Q4JDR4_SARS	unreviewed	Envelope small membrane protein (E protein) (sM protein)	E	SARS coronavirus A022	76
Q4JDQ3	Q4JDQ3_SARS	unreviewed	Uncharacterized protein		SARS coronavirus B039	274
D0EYI3	D0EYI3_9NIDO	unreviewed	RNA-dependent RNA polymerase (Fragment)	Orf1B	Kenya bat coronavirus BtKY08	40
Q3LZU1	Q3LZU1_BCHK3	unreviewed	Accessory protein 9b (ORF-9b) (Protein 9b)	N	Bat SARS coronavirus HKU3-3	97
A0A6M3G7Q4	A0A6M3G7Q4_9BETC	unreviewed	ORF3 protein	ORF3	Pangolin coronavirus	275
A0A6M3A2P1	A0A6M3A2P1_SARS	unreviewed	RNA-dependent RNA polymerase (Fragment)	RdRp	Bat SARS-like coronavirus	137
A0A2R3SUX2	A0A2R3SUX2_SARS	unreviewed	RNA-dependent RNA polymerase (Fragment)		Bat SARS-like coronavirus	135
A0A2D1PX56	A0A2D1PX56_SARS	unreviewed	ORF8		Bat SARS-like coronavirus	122
Q6SRG8	Q6SRG8_SARS	unreviewed	Spike glycoprotein (Fragment)		SARS coronavirus TW-KC1	446
Q6QNL0	Q6QNL0_9ALPC	unreviewed	Pol1a (Fragment)		Acinonyx jubatus coronavirus	124
Q3ZTE1	Q3ZTE1_SARS	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)		SARS coronavirus civet010	7073
A0A7U3W2A8	A0A7U3W2A8_9BETC	unreviewed	Spike glycoprotein	S	Bat coronavirus RacCS264	1227
F1DAY2	F1DAY2_9ALPC	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab) (Fragment)	ORF1ab	Chaerephon bat coronavirus/Kenya/KY41/2006	2682
D2DJY0	D2DJY0_9BETC	unreviewed	Uncharacterized protein		Bat SARS Cov Rs806/2006	121
Q6R7Y2	Q6R7Y2_SARS	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	SARS coronavirus NS-1	221
A0A8A0R246	A0A8A0R246_9NIDO	unreviewed	Accessory protein 7a	NS7a	Bat coronavirus	122
Q3S2D0	Q3S2D0_SARS	unreviewed	Uncharacterized protein 2c		SARS coronavirus ZJ0301	48
Q6SRU8	Q6SRU8_SARS	unreviewed	ORF10		SARS coronavirus TW-GD2	39
D0EYI6	D0EYI6_9NIDO	unreviewed	RNA-dependent RNA polymerase (Fragment)	Orf1B	Kenya bat coronavirus BtKY11	40
Q3S2B8	Q3S2B8_SARS	unreviewed	Accessory protein 7b		SARS coronavirus ZJ0301	44
D0EYI1	D0EYI1_9BETC	unreviewed	RNA-dependent RNA polymerase (Fragment)	Orf1B	Rousettus bat coronavirus/Kenya/KY06/2006	40
Q3S2C2	Q3S2C2_SARS	unreviewed	Envelope small membrane protein (E protein) (sM protein)	E	SARS coronavirus ZJ0301	76
Q3S2D1	Q3S2D1_SARS	unreviewed	Uncharacterized protein 2b		SARS coronavirus ZJ0301	48
Q3S2D7	Q3S2D7_SARS	unreviewed	Putative transmembrane protein 1h		SARS coronavirus ZJ0301	87
Q4JDQ2	Q4JDQ2_SARS	unreviewed	Uncharacterized protein		SARS coronavirus B039	154
Q3S2B7	Q3S2B7_SARS	unreviewed	Uncharacterized protein 8a		SARS coronavirus ZJ0301	39
Q6SRM0	Q6SRM0_SARS	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	SARS coronavirus TW-GD1	143
Q6SRM2	Q6SRM2_SARS	unreviewed	ORF3 (Fragment)		SARS coronavirus TW-GD1	12
Q202F2	Q202F2_SARS	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus (SARS-CoV)	1255
A0A1W6S782	A0A1W6S782_SARS	unreviewed	Protein 10		Severe acute respiratory syndrome coronavirus (SARS-CoV)	122
G8H303	G8H303_SARS	unreviewed	Nonstructural protein 10-11 (Fragment)		Severe acute respiratory syndrome coronavirus (SARS-CoV)	143
A0A6G6A2R8	A0A6G6A2R8_9BETC	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Pangolin coronavirus	1265
A0A2R3SUS3	A0A2R3SUS3_SARS	unreviewed	RNA-dependent RNA polymerase (Fragment)		Bat SARS-like coronavirus	134
A0A0U1UYX9	A0A0U1UYX9_SARS	unreviewed	Uncharacterized protein		BtRf-BetaCoV/HeB2013	122
A0A2K8BQT2	A0A2K8BQT2_HED68	unreviewed	Genome polyprotein [Cleaved into: P3; Protein 3AB; P2; P1; Capsid protein VP0 (VP4-VP2); Capsid protein VP4 (P1A) (Virion protein 4); Capsid protein VP2 (P1B) (Virion protein 2); Capsid protein VP3 (P1C) (Virion protein 3); Capsid protein VP1 (P1D) (Virion protein 1); Protease 2A (P2A) (EC 3.4.22.29) (Picornain 2A) (Protein 2A); Protein 2B (P2B); Protein 2C (P2C) (EC 3.6.1.15); Protein 3A (P3A); Viral protein genome-linked (VPg) (Protein 3B) (P3B); Protein 3CD (EC 3.4.22.28); Protease 3C (P3C); RNA-directed RNA polymerase (RdRp) (EC 2.7.7.48) (3D polymerase) (3Dpol) (Protein 3D) (3D)]		Human enterovirus D68 (EV68) (EV-68)	2188
A0A2D1PXA6	A0A2D1PXA6_SARS	unreviewed	Nucleoprotein (Nucleocapsid protein) (NC) (Protein N)	N	Bat SARS-like coronavirus	422
U5WHY3	U5WHY3_9NIDO	unreviewed	Spike protein (Fragment)	S	Bat SARS-like coronavirus Rs4081	225
Q6SRM3	Q6SRM3_SARS	unreviewed	ORF4 (Fragment)		SARS coronavirus TW-GD1	32
Q1EFN4	Q1EFN4_SARS	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)		SARS coronavirus BJ202	7073
Q1EFN8	Q1EFN8_SARS	unreviewed	Accessory protein 7b		SARS coronavirus BJ162	44
A0A2P9JC00	A0A2P9JC00_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	112
A0A8F0ZXW3	A0A8F0ZXW3_9ALPC	unreviewed	Nonstructural protein 5b	NS5b	Alphacoronavirus sp.	156
A0A2P9JC06	A0A2P9JC06_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	58
A0A8F0ZUE9	A0A8F0ZUE9_9ALPC	unreviewed	Envelope protein	E	Alphacoronavirus sp.	74
Q6RD25	Q6RD25_SARS	unreviewed	Accessory protein 7a		SARS coronavirus TW3	122
A0A2P9JC01	A0A2P9JC01_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	58
A0A2P9JC38	A0A2P9JC38_9ALPC	unreviewed	RNA-dependent RNA polymerase (Fragment)	nsp12	Alphacoronavirus sp.	58
A0A6B9WIQ1	A0A6B9WIQ1_SARS	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	orf1ab	Bat coronavirus RaTG13	7095
C4P6R3	C4P6R3_SARS	unreviewed	Accessory protein 7a		SARS coronavirus P2	122
